Order ID,Order Date,Customer ID,Category,Sales,Quantity,Profit,Discount
CA-2014-160262,2014-06-09,TS-21205,Furniture,37.4,2,14.212,0.0
CA-2015-127607,2015-03-20,JK-15730,Office Supplies,2.512,2,-4.396,0.8
CA-2015-127607,2015-03-20,JK-15730,Office Supplies,18.864,9,6.1308,0.2
CA-2016-166226,2016-11-18,TC-21535,Technology,61.192,1,6.1192,0.2
CA-2016-166226,2016-11-18,TC-21535,Office Supplies,67.84,1,18.3168,0.0
CA-2014-156587,2014-03-07,AB-10015,Furniture,48.712,1,5.4801,0.2
CA-2014-156587,2014-03-07,AB-10015,Office Supplies,17.94,3,4.6644,0.0
CA-2014-156587,2014-03-07,AB-10015,Office Supplies,242.94,3,4.8588,0.0
CA-2016-141180,2016-05-15,DP-13000,Office Supplies,7.764,4,-5.176,0.7
CA-2015-109708,2015-05-25,CY-12745,Technology,467.04,4,58.38,0.2
CA-2015-122406,2015-08-02,BE-11455,Technology,128.85,3,3.8655,0.0
CA-2015-122406,2015-08-02,BE-11455,Office Supplies,8.4,2,4.116,0.0
CA-2015-122406,2015-08-02,BE-11455,Technology,199.98,2,83.9916,0.0
CA-2015-122406,2015-08-02,BE-11455,Furniture,110.98,1,15.5372,0.0
US-2016-153815,2016-11-06,KL-16555,Furniture,207.984,2,-28.5978,0.2
US-2016-153815,2016-11-06,KL-16555,Office Supplies,36.112,2,12.6392,0.2
US-2016-153815,2016-11-06,KL-16555,Furniture,35.568,2,5.7798,0.2
US-2016-153815,2016-11-06,KL-16555,Office Supplies,88.768,2,31.0688,0.2
CA-2016-164896,2016-11-07,PS-19045,Office Supplies,12.9,2,6.321,0.0
CA-2015-142202,2015-09-18,JR-16210,Technology,717.12,9,152.388,0.2
CA-2015-165050,2015-12-07,AH-10210,Office Supplies,21.36,5,7.209,0.2
CA-2015-165050,2015-12-07,AH-10210,Office Supplies,6.688,2,2.3408,0.2
CA-2015-165050,2015-12-07,AH-10210,Technology,773.94,6,224.4426,0.0
US-2016-131114,2016-12-09,RW-19630,Office Supplies,20.568,3,1.5426,0.2
US-2016-131114,2016-12-09,RW-19630,Office Supplies,4.356,2,-11.7612,0.8
US-2016-131114,2016-12-09,RW-19630,Technology,19.04,4,-1.428,0.2
CA-2014-160066,2014-11-16,AH-10075,Office Supplies,5.22,2,2.4012,0.0
CA-2016-109925,2016-11-06,IM-15070,Office Supplies,84.84,3,22.9068,0.0
CA-2015-160696,2015-09-06,CK-12760,Office Supplies,7.24,5,1.1765,0.2
CA-2014-125171,2014-09-03,AG-10390,Office Supplies,14.4,5,7.056,0.0
CA-2016-149279,2016-04-24,CL-12700,Office Supplies,15.552,3,5.4432,0.2
CA-2016-149279,2016-04-24,CL-12700,Furniture,1325.76,6,149.148,0.2
CA-2016-149279,2016-04-24,CL-12700,Office Supplies,3.108,2,-2.1756,0.7
CA-2017-107321,2017-08-31,AW-10930,Office Supplies,6.672,3,2.1684,0.2
CA-2017-107321,2017-08-31,AW-10930,Technology,689.408,4,77.5584,0.2
US-2017-122714,2017-12-07,HG-14965,Office Supplies,1889.99,5,-2929.4845,0.8
CA-2015-153038,2015-12-18,RB-19645,Office Supplies,55.936,8,18.8784,0.2
CA-2015-153038,2015-12-18,RB-19645,Office Supplies,18.432,8,5.9904,0.2
CA-2015-153038,2015-12-18,RB-19645,Furniture,20.32,5,3.556,0.2
CA-2014-132227,2014-11-04,SZ-20035,Office Supplies,52.064,4,18.8732,0.2
CA-2017-155824,2017-03-10,KS-16300,Office Supplies,48.784,1,3.6588,0.2
CA-2017-155824,2017-03-10,KS-16300,Office Supplies,13.092,4,-10.0372,0.7
CA-2016-129238,2016-01-31,SC-20050,Technology,109.592,1,8.2194,0.2
CA-2016-129238,2016-01-31,SC-20050,Office Supplies,56.7,5,27.783,0.0
CA-2017-159688,2017-05-07,AB-10060,Technology,79.99,1,28.7964,0.0
CA-2016-136126,2016-05-24,EH-14125,Office Supplies,69.5,5,20.155,0.0
CA-2016-136126,2016-05-24,EH-14125,Office Supplies,191.6,4,91.968,0.0
CA-2016-155033,2016-10-07,CC-12475,Office Supplies,10.56,2,5.0688,0.0
CA-2014-156006,2014-04-30,TM-21010,Technology,47.79,3,16.2486,0.0
CA-2015-158659,2015-11-10,SC-20695,Office Supplies,714.3,5,207.147,0.0
CA-2015-169796,2015-11-09,Dp-13240,Technology,2321.9,2,1114.512,0.0
CA-2015-169796,2015-11-09,Dp-13240,Office Supplies,17.94,3,3.0498,0.0
CA-2015-102876,2015-09-07,LR-17035,Office Supplies,9.522,1,-6.9828,0.7
CA-2015-102876,2015-09-07,LR-17035,Technology,791.964,6,-131.994,0.4
CA-2015-102876,2015-09-07,LR-17035,Office Supplies,4.923,3,-3.9384,0.7
US-2017-139647,2017-05-11,TS-21370,Furniture,209.979,7,-356.9643,0.7
US-2017-160465,2017-07-21,SW-20350,Office Supplies,33.93,3,-22.62,0.7
US-2017-160465,2017-07-21,SW-20350,Office Supplies,222.32,7,25.011,0.2
US-2017-160465,2017-07-21,SW-20350,Technology,210.564,6,-52.641,0.4
CA-2014-153850,2014-11-24,TH-21100,Furniture,35.168,7,9.6712,0.2
CA-2014-153850,2014-11-24,TH-21100,Technology,1502.376,4,-250.396,0.4
CA-2014-127558,2014-11-15,SS-20410,Furniture,10.11,3,3.2352,0.0
CA-2014-127558,2014-11-15,SS-20410,Technology,772.47,3,146.7693,0.0
CA-2014-127558,2014-11-15,SS-20410,Office Supplies,20.46,2,5.3196,0.0
CA-2017-136511,2017-03-23,MZ-17515,Office Supplies,347.58,3,17.379,0.0
CA-2016-133795,2016-12-18,JE-15475,Technology,72.64,2,21.792,0.0
CA-2016-133795,2016-12-18,JE-15475,Technology,772.47,3,146.7693,0.0
CA-2016-133795,2016-12-18,JE-15475,Furniture,39.92,4,11.1776,0.0
US-2017-130953,2017-07-29,RF-19735,Office Supplies,33.48,2,16.4052,0.0
US-2017-130953,2017-07-29,RF-19735,Technology,461.97,3,133.9713,0.0
US-2017-130953,2017-07-29,RF-19735,Office Supplies,137.62,2,60.5528,0.0
US-2017-130953,2017-07-29,RF-19735,Furniture,302.67,3,72.6408,0.0
CA-2014-151792,2014-09-02,CV-12295,Technology,239.976,3,53.9946,0.2
CA-2017-139304,2017-01-29,VG-21790,Office Supplies,8.34,3,2.1684,0.0
CA-2017-139304,2017-01-29,VG-21790,Office Supplies,8.57,1,2.2282,0.0
CA-2017-139304,2017-01-29,VG-21790,Office Supplies,119.616,8,40.3704,0.2
CA-2016-155166,2016-12-26,BB-11545,Furniture,212.94,3,25.5528,0.0
CA-2016-155166,2016-12-26,BB-11545,Office Supplies,26.49,1,7.4172,0.0
CA-2015-103954,2015-08-09,HR-14770,Furniture,687.4,5,48.118,0.0
CA-2014-169803,2014-04-06,SC-20260,Furniture,653.55,3,111.1035,0.0
CA-2014-169803,2014-04-06,SC-20260,Technology,33.9,2,2.034,0.0
CA-2017-141719,2017-11-17,EG-13900,Technology,239.96,5,83.986,0.2
CA-2015-136469,2015-07-11,TS-21370,Furniture,199.836,4,-37.1124,0.3
CA-2015-136469,2015-07-11,TS-21370,Technology,716.0,2,193.32,0.0
CA-2015-136469,2015-07-11,TS-21370,Office Supplies,221.06,7,103.8982,0.0
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,67.71,3,32.5008,0.0
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,129.92,4,38.976,0.0
CA-2016-158694,2016-11-10,AI-10855,Furniture,467.46,9,191.6586,0.0
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,61.4,5,28.858,0.0
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,720.76,4,187.3976,0.0
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,5.184,3,1.8144,0.2
CA-2016-158694,2016-11-10,AI-10855,Office Supplies,14.7,5,3.969,0.0
US-2014-104759,2014-03-31,DD-13570,Office Supplies,8.134,7,-13.8278,0.8
US-2014-104759,2014-03-31,DD-13570,Technology,79.984,2,13.9972,0.2
CA-2015-150511,2015-09-18,AB-10060,Office Supplies,18.54,2,8.7138,0.0
CA-2015-134922,2015-11-07,KB-16240,Office Supplies,24.4,2,7.93,0.2
US-2017-120607,2017-05-19,JC-15775,Office Supplies,195.64,4,91.9508,0.0
CA-2015-141243,2015-01-03,AH-10465,Technology,398.4,5,84.66,0.2
CA-2015-141243,2015-01-03,AH-10465,Office Supplies,7.056,3,0.7938,0.2
CA-2015-141243,2015-01-03,AH-10465,Furniture,1352.3976,9,-437.5404,0.32
CA-2015-162166,2015-09-08,NM-18520,Office Supplies,26.4,5,11.88,0.0
CA-2015-162166,2015-09-08,NM-18520,Office Supplies,41.88,6,0.8376,0.0
CA-2016-120796,2016-04-03,CS-11950,Office Supplies,99.846,9,-83.205,0.7
CA-2016-109722,2016-12-05,TP-21130,Technology,699.98,2,195.9944,0.0
CA-2016-109722,2016-12-05,TP-21130,Office Supplies,584.82,9,70.1784,0.0
CA-2015-136798,2015-05-08,DL-12925,Office Supplies,43.98,2,21.99,0.0
CA-2015-136798,2015-05-08,DL-12925,Technology,377.97,3,105.8316,0.0
CA-2015-136798,2015-05-08,DL-12925,Furniture,123.96,3,11.1564,0.0
CA-2017-122196,2017-09-22,CA-12265,Technology,391.98,2,113.6742,0.0
CA-2017-142090,2017-11-30,SC-20380,Technology,383.976,3,81.5949,0.2
CA-2017-142090,2017-11-30,SC-20380,Furniture,1781.682,7,-653.2834,0.4
CA-2017-160934,2017-01-15,TT-21460,Office Supplies,21.4,5,6.206,0.0
CA-2014-124478,2014-08-08,MA-17560,Technology,549.99,1,274.995,0.0
CA-2014-124478,2014-08-08,MA-17560,Office Supplies,167.535,3,37.23,0.1
CA-2014-124478,2014-08-08,MA-17560,Office Supplies,38.34,3,17.253,0.0
CA-2014-124478,2014-08-08,MA-17560,Furniture,53.88,6,22.6296,0.0
CA-2014-124478,2014-08-08,MA-17560,Technology,299.98,2,83.9944,0.0
CA-2015-145485,2015-11-05,JM-16195,Office Supplies,62.8,4,15.7,0.0
CA-2017-151071,2017-04-25,MB-18085,Office Supplies,13.904,2,4.5188,0.2
CA-2014-134572,2014-04-20,SV-20365,Furniture,744.1,5,-95.67,0.3
CA-2014-134572,2014-04-20,SV-20365,Office Supplies,44.84,5,5.605,0.2
CA-2014-134572,2014-04-20,SV-20365,Furniture,401.59,2,-131.951,0.3
CA-2017-143217,2017-11-11,CG-12040,Office Supplies,18.24,3,8.5728,0.0
US-2017-133312,2017-11-25,BD-11500,Furniture,359.499,3,-29.6058,0.15
US-2017-133312,2017-11-25,BD-11500,Office Supplies,10.48,1,2.8296,0.0
US-2015-137533,2015-12-18,JK-15640,Office Supplies,20.736,4,7.2576,0.2
CA-2016-155138,2016-09-08,JM-15580,Technology,35.168,4,8.3524,0.2
CA-2016-155138,2016-09-08,JM-15580,Office Supplies,64.704,3,23.4552,0.2
CA-2016-108350,2016-06-06,SC-20230,Office Supplies,105.52,4,48.5392,0.0
CA-2015-144302,2015-06-19,ME-17320,Office Supplies,5.792,2,-9.5568,0.8
CA-2015-109001,2015-03-05,KN-16390,Technology,466.158,7,-93.2316,0.4
CA-2015-109001,2015-03-05,KN-16390,Technology,10.312,1,-1.289,0.2
CA-2015-109001,2015-03-05,KN-16390,Office Supplies,2.556,3,-1.7892,0.7
CA-2017-132738,2017-08-04,HM-14860,Office Supplies,7.968,2,2.8884,0.2
CA-2017-132738,2017-08-04,HM-14860,Office Supplies,8.784,1,3.1842,0.2
CA-2017-156720,2017-12-30,JM-15580,Office Supplies,3.024,3,-0.6048,0.2
CA-2015-119102,2015-05-23,KH-16690,Office Supplies,51.45,3,13.8915,0.0
US-2014-140452,2014-12-06,BK-11260,Office Supplies,14.016,4,-31.536,0.8
US-2014-140452,2014-12-06,BK-11260,Furniture,214.95,5,-120.372,0.5
US-2014-140452,2014-12-06,BK-11260,Technology,35.04,4,-7.008,0.2
US-2014-140452,2014-12-06,BK-11260,Furniture,10.776,3,-4.8492,0.6
US-2014-140452,2014-12-06,BK-11260,Office Supplies,4.6,2,-8.05,0.8
US-2014-140452,2014-12-06,BK-11260,Office Supplies,35.168,2,-8.3524,0.2
CA-2015-141936,2015-08-07,PN-18775,Office Supplies,19.152,3,6.4638,0.2
CA-2014-158442,2014-03-17,AZ-10750,Office Supplies,4.448,2,0.3336,0.2
CA-2014-158442,2014-03-17,AZ-10750,Office Supplies,5.184,1,1.8792,0.2
CA-2014-158442,2014-03-17,AZ-10750,Office Supplies,15.552,3,5.4432,0.2
CA-2015-167374,2015-03-26,GM-14500,Office Supplies,40.032,6,12.51,0.2
CA-2015-167374,2015-03-26,GM-14500,Technology,16.776,3,5.0328,0.2
CA-2014-116568,2014-12-14,BM-11785,Furniture,186.304,4,13.9728,0.2
CA-2015-147102,2015-09-19,NH-18610,Technology,66.36,4,23.226,0.0
CA-2017-132213,2017-04-25,PN-18775,Office Supplies,42.048,9,5.256,0.2
CA-2017-132213,2017-04-25,PN-18775,Office Supplies,67.92,5,6.792,0.2
CA-2014-138450,2014-10-18,EH-13765,Office Supplies,52.512,6,19.692,0.2
CA-2014-138450,2014-10-18,EH-13765,Office Supplies,186.912,6,-35.046,0.2
CA-2014-138450,2014-10-18,EH-13765,Office Supplies,10.048,4,3.14,0.2
CA-2015-153073,2015-11-13,HA-14905,Furniture,17.496,9,-7.4358,0.6
CA-2016-147970,2016-01-31,AB-10150,Office Supplies,15.552,3,5.4432,0.2
CA-2016-150658,2016-11-17,MS-17365,Office Supplies,10.776,3,3.3675,0.2
CA-2017-125640,2017-07-25,DD-13570,Office Supplies,3.304,1,1.0738,0.2
CA-2017-154137,2017-11-11,MT-17815,Office Supplies,35.48,1,0.0,0.0
CA-2015-127173,2015-09-26,GM-14500,Office Supplies,34.44,3,16.1868,0.0
CA-2015-127173,2015-09-26,GM-14500,Technology,629.93,7,296.0671,0.0
CA-2015-127173,2015-09-26,GM-14500,Office Supplies,79.056,9,28.6578,0.2
CA-2014-149538,2014-04-04,KB-16585,Office Supplies,232.55,5,9.302,0.0
CA-2014-149538,2014-04-04,KB-16585,Technology,99.98,2,42.9914,0.0
CA-2014-149538,2014-04-04,KB-16585,Office Supplies,19.44,3,9.3312,0.0
CA-2014-149538,2014-04-04,KB-16585,Office Supplies,12.96,2,6.3504,0.0
CA-2014-160766,2014-09-14,DM-13015,Furniture,464.292,9,-108.3348,0.4
CA-2014-160766,2014-09-14,DM-13015,Office Supplies,68.46,7,31.4916,0.0
CA-2014-160766,2014-09-14,DM-13015,Technology,2799.96,4,1371.9804,0.0
CA-2014-160766,2014-09-14,DM-13015,Office Supplies,601.3,2,198.429,0.0
CA-2014-160766,2014-09-14,DM-13015,Technology,16.99,1,4.4174,0.0
CA-2014-160766,2014-09-14,DM-13015,Technology,287.97,3,80.6316,0.0
CA-2014-160766,2014-09-14,DM-13015,Office Supplies,44.82,9,21.0654,0.0
CA-2017-146626,2017-12-29,BP-11185,Furniture,101.12,8,37.4144,0.0
CA-2015-123330,2015-06-21,EP-13915,Technology,107.976,3,37.7916,0.2
CA-2017-155607,2017-11-26,FG-14260,Office Supplies,58.73,7,14.6825,0.0
CA-2017-155607,2017-11-26,FG-14260,Office Supplies,93.344,4,32.6704,0.2
CA-2016-151323,2016-10-23,AB-10255,Office Supplies,17.05,5,8.184,0.0
CA-2015-146696,2015-12-14,RD-19480,Office Supplies,8.096,2,2.7324,0.2
CA-2016-128972,2016-11-13,TS-21430,Furniture,30.36,4,13.0548,0.0
CA-2017-128335,2017-09-29,JA-15970,Office Supplies,23.34,3,10.9698,0.0
CA-2017-128335,2017-09-29,JA-15970,Office Supplies,51.55,5,24.2285,0.0
CA-2015-154886,2015-11-08,SW-20455,Technology,119.9,2,43.164,0.0
CA-2016-111213,2016-04-01,FP-14320,Furniture,1317.492,6,292.776,0.1
CA-2016-111213,2016-04-01,FP-14320,Office Supplies,63.84,8,18.5136,0.0
CA-2016-111213,2016-04-01,FP-14320,Office Supplies,3.592,1,1.1225,0.2
CA-2017-161333,2017-02-02,JL-15835,Furniture,86.26,2,29.3284,0.0
CA-2017-161333,2017-02-02,JL-15835,Office Supplies,139.04,4,38.9312,0.0
CA-2017-161333,2017-02-02,JL-15835,Office Supplies,46.8,4,16.38,0.0
CA-2017-128734,2017-12-24,JL-15175,Furniture,8.544,4,1.9224,0.2
CA-2017-128734,2017-12-24,JL-15175,Furniture,842.376,3,105.297,0.2
CA-2014-141796,2014-06-21,JG-15160,Technology,1214.85,3,352.3065,0.0
CA-2017-125101,2017-03-06,SH-19975,Office Supplies,67.78,2,16.945,0.0
CA-2017-169929,2017-09-25,LS-17200,Office Supplies,39.9,5,10.374,0.0
US-2014-121566,2014-06-30,CS-11860,Office Supplies,2.688,1,0.84,0.2
US-2014-121566,2014-06-30,CS-11860,Office Supplies,6.6,3,2.904,0.0
US-2015-124219,2015-08-07,KW-16570,Office Supplies,28.4,4,13.064,0.0
US-2015-124219,2015-08-07,KW-16570,Furniture,212.94,3,34.0704,0.0
CA-2017-163006,2017-06-30,GH-14410,Technology,1001.584,2,125.198,0.2
CA-2017-163006,2017-06-30,GH-14410,Furniture,569.058,3,-178.8468,0.3
CA-2017-163006,2017-06-30,GH-14410,Furniture,14.224,2,-10.3124,0.6
CA-2015-156146,2015-10-26,AG-10495,Technology,105.584,2,9.2386,0.2
CA-2015-156146,2015-10-26,AG-10495,Technology,68.72,2,-14.603,0.2
CA-2014-111192,2014-07-30,TS-21430,Furniture,1367.84,8,259.8896,0.0
CA-2016-115378,2016-11-18,AJ-10945,Furniture,301.96,2,33.2156,0.0
CA-2015-161627,2015-07-06,SJ-20215,Furniture,170.352,3,-17.0352,0.2
CA-2014-121006,2014-11-10,SC-20020,Office Supplies,3.9,2,1.521,0.0
CA-2014-121006,2014-11-10,SC-20020,Office Supplies,12.84,3,5.778,0.0
CA-2014-121006,2014-11-10,SC-20020,Office Supplies,15.84,3,7.128,0.0
CA-2014-121006,2014-11-10,SC-20020,Furniture,563.94,3,112.788,0.0
CA-2014-121006,2014-11-10,SC-20020,Office Supplies,62.94,3,11.9586,0.0
CA-2014-121006,2014-11-10,SC-20020,Office Supplies,535.41,3,160.623,0.0
CA-2016-122903,2016-05-27,LA-16780,Furniture,3504.9,5,700.98,0.0
CA-2016-122903,2016-05-27,LA-16780,Office Supplies,144.12,3,69.1776,0.0
CA-2016-122903,2016-05-27,LA-16780,Office Supplies,314.55,3,150.984,0.0
CA-2015-107741,2015-03-08,FC-14335,Office Supplies,3.408,1,0.8946,0.2
CA-2017-106432,2017-10-19,CA-12265,Office Supplies,2.072,2,-3.5224,0.8
CA-2017-106432,2017-10-19,CA-12265,Furniture,328.3992,3,-91.7586,0.32
CA-2016-148908,2016-11-05,JH-15985,Office Supplies,53.248,2,19.968,0.2
CA-2016-123015,2016-12-26,AJ-10795,Office Supplies,4.992,3,1.6848,0.2
US-2015-120502,2015-04-13,BT-11395,Furniture,37.68,2,15.8256,0.0
US-2015-120502,2015-04-13,BT-11395,Technology,258.576,2,19.3932,0.2
US-2015-120502,2015-04-13,BT-11395,Office Supplies,75.84,2,29.5776,0.0
CA-2017-108749,2017-09-12,DJ-13510,Office Supplies,45.36,7,21.7728,0.0
CA-2017-108749,2017-09-12,DJ-13510,Office Supplies,45.78,3,22.89,0.0
CA-2017-163335,2017-09-24,AG-10675,Office Supplies,40.29,3,10.0725,0.0
CA-2017-163335,2017-09-24,AG-10675,Office Supplies,38.71,7,17.8066,0.0
CA-2015-134719,2015-10-10,JD-15790,Office Supplies,1801.632,6,-337.806,0.2
US-2015-154389,2015-11-27,EH-14125,Technology,748.752,8,-162.2296,0.4
CA-2015-115567,2015-09-13,ZC-21910,Technology,199.96,4,15.9968,0.0
CA-2015-115567,2015-09-13,ZC-21910,Furniture,1516.2,7,394.212,0.0
US-2017-136679,2017-11-14,XP-21865,Technology,167.952,6,-27.2922,0.2
US-2017-136679,2017-11-14,XP-21865,Office Supplies,45.04,2,4.504,0.2
US-2017-141943,2017-05-05,DK-12985,Office Supplies,23.16,2,11.58,0.0
CA-2014-101560,2014-11-28,CS-12250,Furniture,397.6,5,43.736,0.0
CA-2014-101560,2014-11-28,CS-12250,Office Supplies,85.96,7,40.4012,0.0
CA-2014-101560,2014-11-28,CS-12250,Office Supplies,13.12,4,4.3296,0.0
CA-2014-101560,2014-11-28,CS-12250,Office Supplies,45.66,3,22.3734,0.0
CA-2014-159709,2014-05-10,AI-10855,Office Supplies,158.13,3,77.4837,0.0
CA-2014-159709,2014-05-10,AI-10855,Technology,43.6,5,4.36,0.2
CA-2016-103982,2016-03-03,AA-10315,Office Supplies,3930.072,3,-786.0144,0.2
CA-2016-103982,2016-03-03,AA-10315,Office Supplies,2.304,1,0.7776,0.2
CA-2016-103982,2016-03-03,AA-10315,Technology,431.976,3,32.3982,0.2
CA-2016-103982,2016-03-03,AA-10315,Technology,41.72,7,5.7365,0.2
CA-2015-142454,2015-08-15,RE-19450,Furniture,104.23,7,28.1421,0.0
CA-2015-142454,2015-08-15,RE-19450,Office Supplies,70.26,3,18.9702,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,9.26,2,3.0558,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,105.98,2,4.2392,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,1.24,1,0.5828,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,20.7,2,9.936,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,28.9,5,14.161,0.0
CA-2015-102015,2015-09-12,TM-21010,Office Supplies,27.18,1,12.7746,0.0
CA-2015-156755,2015-01-12,YS-21880,Office Supplies,465.18,3,120.9468,0.0
CA-2015-130876,2015-05-12,AZ-10750,Office Supplies,36.63,3,9.8901,0.0
CA-2016-145898,2016-09-26,CM-12445,Office Supplies,51.45,3,13.8915,0.0
CA-2016-145898,2016-09-26,CM-12445,Office Supplies,7.83,3,3.6018,0.0
CA-2016-145898,2016-09-26,CM-12445,Office Supplies,35.4,5,13.452,0.0
CA-2016-145898,2016-09-26,CM-12445,Office Supplies,29.9,5,13.455,0.0
US-2017-159562,2017-09-09,JB-16000,Office Supplies,17.48,2,8.2156,0.0
CA-2017-134635,2017-04-15,NS-18640,Office Supplies,79.14,3,36.4044,0.0
CA-2017-167080,2017-06-10,LC-16930,Office Supplies,8.4,5,4.2,0.0
CA-2017-145653,2017-09-01,CA-12775,Furniture,498.26,7,134.5302,0.0
CA-2014-140487,2014-06-14,SR-20425,Furniture,212.94,3,57.4938,0.0
CA-2017-117401,2017-05-18,PP-18955,Office Supplies,706.86,7,197.9208,0.0
CA-2017-117401,2017-05-18,PP-18955,Technology,114.95,5,2.299,0.0
CA-2017-117401,2017-05-18,PP-18955,Office Supplies,43.19,7,20.7312,0.0
US-2017-109582,2017-09-12,JM-15865,Office Supplies,166.44,3,79.8912,0.0
CA-2016-119865,2016-06-21,AS-10090,Office Supplies,36.56,5,12.796,0.2
CA-2016-119865,2016-06-21,AS-10090,Office Supplies,186.144,6,60.4968,0.2
CA-2016-119865,2016-06-21,AS-10090,Furniture,353.568,2,-44.196,0.2
US-2014-147648,2014-11-26,LS-16975,Office Supplies,81.98,2,40.1702,0.0
CA-2017-124436,2017-03-19,SA-20830,Office Supplies,14.624,2,5.1184,0.2
CA-2017-124436,2017-03-19,SA-20830,Furniture,697.16,5,8.7145,0.2
CA-2017-124436,2017-03-19,SA-20830,Furniture,30.93,1,12.6813,0.0
CA-2017-124436,2017-03-19,SA-20830,Office Supplies,27.496,7,9.2799,0.2
CA-2014-115084,2014-10-18,LS-17200,Furniture,605.34,6,145.2816,0.0
CA-2017-131037,2017-08-22,TM-21490,Furniture,210.008,1,2.6251,0.2
CA-2016-111143,2016-11-19,TT-21265,Office Supplies,54.96,3,15.9384,0.0
CA-2014-166744,2014-09-20,DN-13690,Furniture,164.22,3,50.9082,0.0
CA-2014-166744,2014-09-20,DN-13690,Furniture,362.94,3,36.294,0.0
CA-2014-166744,2014-09-20,DN-13690,Technology,59.98,2,26.3912,0.0
CA-2016-116561,2016-09-11,EB-14110,Office Supplies,332.94,3,6.6588,0.0
CA-2016-116561,2016-09-11,EB-14110,Office Supplies,39.872,2,12.9584,0.2
CA-2016-110730,2016-09-23,CM-11815,Office Supplies,13.68,2,3.6936,0.0
CA-2017-146367,2017-08-04,HM-14860,Office Supplies,3.318,3,-5.6406,0.8
CA-2016-149454,2016-07-25,KM-16375,Office Supplies,10.44,1,4.8024,0.0
CA-2016-156265,2016-08-02,BF-11020,Furniture,136.464,2,15.3522,0.2
CA-2016-156265,2016-08-02,BF-11020,Technology,333.576,3,33.3576,0.2
CA-2016-156265,2016-08-02,BF-11020,Office Supplies,12.544,2,4.704,0.2
US-2015-168914,2015-05-21,JE-15745,Office Supplies,20.768,8,-52.9584,0.8
US-2017-110989,2017-11-03,EJ-14155,Technology,43.5,3,10.875,0.0
CA-2015-106215,2015-04-16,BN-11470,Office Supplies,12.576,4,4.0872,0.2
US-2016-169369,2016-12-12,EC-14050,Technology,249.95,5,19.996,0.0
US-2016-169369,2016-12-12,EC-14050,Office Supplies,49.12,4,23.0864,0.0
CA-2015-132318,2015-10-30,TT-21220,Office Supplies,182.91,3,53.0439,0.0
US-2014-131982,2014-03-07,NP-18685,Office Supplies,107.648,2,33.64,0.2
CA-2015-125185,2015-03-05,AH-10195,Furniture,99.372,2,-7.098,0.3
CA-2015-125185,2015-03-05,AH-10195,Furniture,33.568,2,-5.4548,0.2
CA-2016-130078,2016-08-08,CC-12145,Office Supplies,10.56,2,4.752,0.0
US-2017-114034,2017-01-03,DL-13315,Office Supplies,38.88,6,18.6624,0.0
US-2017-115595,2017-10-09,XP-21865,Office Supplies,35.2,5,16.544,0.0
CA-2017-158722,2017-10-20,MA-17560,Office Supplies,45.528,3,15.9348,0.2
CA-2014-105165,2014-09-07,SZ-20035,Technology,196.776,3,14.7582,0.2
CA-2014-105165,2014-09-07,SZ-20035,Office Supplies,2.92,2,-4.818,0.8
CA-2014-105165,2014-09-07,SZ-20035,Furniture,200.795,1,-22.948,0.3
CA-2014-105165,2014-09-07,SZ-20035,Technology,46.688,4,-2.918,0.2
CA-2014-105165,2014-09-07,SZ-20035,Office Supplies,21.864,3,3.5529,0.2
CA-2017-147452,2017-09-30,CS-11845,Office Supplies,11.76,2,5.7624,0.0
CA-2017-147452,2017-09-30,CS-11845,Office Supplies,167.94,3,82.2906,0.0
CA-2017-147452,2017-09-30,CS-11845,Office Supplies,3.89,1,1.0114,0.0
US-2017-114657,2017-11-16,MH-18115,Technology,52.44,4,24.1224,0.0
CA-2017-144484,2017-09-11,CB-12025,Furniture,32.36,4,11.6496,0.0
CA-2017-144484,2017-09-11,CB-12025,Office Supplies,406.6,5,113.848,0.0
CA-2017-125913,2017-01-16,JO-15145,Furniture,27.92,4,8.0968,0.0
CA-2017-125913,2017-01-16,JO-15145,Furniture,399.672,7,-14.9877,0.2
US-2016-158309,2016-11-26,PA-19060,Office Supplies,3.744,4,-2.6208,0.7
CA-2015-162887,2015-11-07,SV-20785,Furniture,715.2,3,178.8,0.0
CA-2017-147333,2017-12-14,KL-16555,Technology,159.8,4,70.312,0.0
CA-2017-147333,2017-12-14,KL-16555,Technology,44.75,5,8.5025,0.0
CA-2014-113859,2014-09-13,BC-11125,Furniture,340.116,6,-9.7176,0.3
CA-2014-159681,2014-12-07,PO-18850,Office Supplies,105.52,4,48.5392,0.0
US-2017-104094,2017-09-07,AG-10675,Technology,13.48,1,1.8872,0.0
CA-2017-152709,2017-10-07,DB-13210,Office Supplies,85.52,2,22.2352,0.0
CA-2015-105158,2015-09-05,SP-20860,Furniture,6.16,2,2.9568,0.0
